id,name,count
18897,"Cleves, Stdtisches Museum",2
18898,"event: lecture, Joseph Beuys '12 Hour Lecture', Edinburgh, 1973",1
18899,"Edinburgh, Melville Street, Melville College",1
18900,protests and unrest: anti-nuclear campaign,2
18901,"exhibition: 'Avant Garde Art: What's Going Up in the 80's?', Richard Demarco Gallery, Edinburgh, 1980",1
18902,"event: Edinburgh International Festival, 1980",2
18903,"event: Joseph Beuys, Bolognano, 1984",1
18905,"event: workshop, 'Robert McDowell for Joseph Beuys' 60th Birthday', Newcastle upon Thyme, 1981",1
18906,"Newcastle upon Tyne, Pilgrim Street, Spectral Arts Workshop",1
18907,"exhibition: 'Joseph Beuys, Multiples', Harcus Krakow Gallery, Boston, 1972",1
18908,"Boston, Newbury Street 167 , Harcus Krakow Gallery",1
18909,"exhibition: 'Beuys', Goethe Institute, Chicago, 1980",1
18910,"Chicago, North Michigan Avenue 40, German Cultural Centre, Goethe Institute",1
18911,"exhibition: 'Beuys', Miami-Dade Community College",1
18912,"Miami, Miami-Dade Community College",1
18913,"event: lecture, Joseph Beuys and Urs Jaeggi, Kassell, 1981",1
18914,"Kassell, Motzstrasse 3",1
18915,"exhibition: 'Joseph Beuys in Scotland: A Memorial Exhibition', 1986",1
18916,"event: Edinburgh International Festival, 1986",1
18917,"Edinburgh, Jeffrey Street 10",1
18918,"newspaper, Deutsche Zeitung",1
18919,"Bochum, Laerheidestrasse 26, Friedrich von Hardenberg-Haus",2
18920,"exhibition: 'Beuys', Artforum, Munich, 1990",2
18921,"Munich, Adelgundenstrasse 11",2
18923,"event: lecture, 'Joseph Beuys', Babbage Lecture Theatre, Cambridge, 1983",1
18924,"exhibition: 'Joseph Beuys', Kettle's Yard Gallery, 1983",1
18926,"Cambridge, University New Museum Site, Babbage Lecture Theatre",1
18927,"exhibition: 'Beuys', Munro Gallery, Hamburg, 1979",1
18928,"Hamburg, Barmebeker Strasse 138, Munro Gallery",1
18929,"exhibition: 'Joseph Beuys, Zeichnungen - Objekte', Kunstverein Bremerhaven, Karlsburg, 1978",1
18930,"Karlsburg, Kunstverein Bremerhaven",1
18931,"exhibition: 'Art d'Aujord'Hui'/Kunst Van Heden',  Musee D'Ixelles, Brussels, 1975",1
18932,"Brussels, Rue Jean Van Volsem 71, Musee D'Ixelles",1
18933,"exhibition: 'Joseph Beuys Dessins', St Etienne, Musee D'Art et Industrie, 1984",1
18934,"St Etienne, Musee d'Art et Industrie",1
18935,"exhibition: 'International Biennial for Graphic and Visual Art', Vienna, 1979",1
18936,"Vienna, Vienna Secession",1
18937,"Vienna, Stadtpark",1
18938,"document, manifesto",1
18939,"exhibition: 'Joseph Beuys, Spuren in Italien' Kunztmuseum, Lucerne, 1979",1
18940,"Lucerne, Kunztmuseum",1
18941,"event: 'Joseph Beuys', Galleria Ferrari, Verona, 1978",1
18942,"Verona, Via Carlo Cattaneo 14, Galleria Ferrari",1
18943,"exhibition: 'Joseph Beuys, Basisraum Nasse Wsche Unsichtbare Plastik 1971', Galerie Nchst St. Stephan, Vienna, 1979",2
18944,"exhibition: 'Joseph Beuys, Multiplicerad Konst Samling Ulbricht', Kulturhuset, Stockholm, 1978",1
18945,"Stockholm, Kulturhuset",1
18947,"Bonn, Knigstrasse 71, Galerie Klein",3
18948,"exhibition: 'Tabernakel', Louisiana Museum, 1970",1
18949,"Louisiana, Louisiana Museum",1
18950,"exhibition: 'Beuys Objecten Tekeningen Schilderijen', Stedelijk van Abbemuseum, Eindhoven, 1968",1
18951,"Eindhoven, Stedelijk van Abbemuseum",1
18952,snow shoes,1
18953,"exhibition: 'Joseph Beuys, Zeichnungen Kleine Objekte', Kusntmuseum, Basel, 1969",1
18954,"Basel, Kunstmuseum",5
18955,"exhibition: 'Joseph Beuys, Tracce in Italia', Museo Aragona Pignatelli, Naples, 1978",1
18956,"Naples, Museo Diego Aragona Pignatelli Cortes",1
18957,"event: 'Konzert, Beuys (Fluxus) & Christiansen (Fluxus)', Akademie der Kunst, Berlin, 1969",1
18958,"Berlin, Hanseatenweg 10, Academy of Art",2
18959,"Christiansen, Henning",1
18960,"exhibition: 'Revolution: Art of the Sixties from Warhol to Beuys', Museum of Contemporary Art, Tokyo, 1995",2
18961,"Tokyo, Museum of Contemporary Art",2
18962,"Baden-Baden, Kaiser-Wilhelm-Strasse 1",1
18963,"Beuys, Joseph, drawing, 'Blitz und Bienenkoenigin'",1
18964,"exhibition: 'Joseph Beuys, Die Spte Druckgraphik', Lichetnestein Art Collection, Vaduz, 1996",1
18965,Vaduz,1
18966,Lichtenstein,1
18967,"exhibition: 'Joseph Beuys, Tram Stop', Galleria Ferruccio Fata, Bologna, 1977",1
18968,"Bologna, Galleria Ferruccio Fata",1
18969,"exhibition: 'Joseph Beuys, tekeningen, aquarellen, collages, olieverven', Museum Van Hedendaagse Kunst, Gent, 1977",1
18970,"Ghent, Museum of Contemporary Art",1
18971,"exhibition: 'Joseph Beuys, Zeige deine Wunde', Lenbachhaus, Munich, 1980",1
18972,"Munich, Luisenstrasse 33, Lenbachhaus",1
18973,"exhibition: 'Beuys - Burri', Rocca Paolina, Perugia, 1980",1
18974,"Perugia, Rocca Paolina",1
18975,"Brecht, Bertolt",1
18976,"Drer, Albrecht",2
18977,"Drer, Albrecht, 'Self-Portrait at Twenty-Eight Years Old'",1
18978,"book, Gnther Grass, 'The Tin Drum'",1
18979,tie pin,1
18980,"exhibition: 'Joseph Beuys' Upper Silesian Museum, Bytom, 2005",1
18981,"Bytom, Jan III Sbieski 2, Upper Silesian Museum",1
18982,"Beuys, Joseph, drawing, 'Fett und Rasterprinzip'",1
18983,"exhibition: 'Joseph Beuys, Waaserfarben', Van Reekum Museum, Apeldoorn, 1987",1
18984,"Apeldoorn, Van Reekum Museum",2
18985,"exhibition: 'Joseph Beuys, Die Soziale Plastik', Academy of Fine Art, Naples, 1987",1
18986,"Naples, Academy of Fine Art",1
18987,"exhibition: 'Art for Life's Sake', Kawamura Memorial Museum of Art, Sakura, 2000",1
18988,"Sakura, Sakado 631, Kawamura Memorial Museum of Art",1
18989,"Matisse, Henri, painting, 'The Bay at Nice'",1
18990,"Chagall, Marc, painting",1
18991,"Giacometti, Alberto, drawing",1
18992,"Tokyo, Seibu Museum of Art",1
18993,"exhibition: 'Joseph Beuys', Groninger Museum, Groningen, 1970",1
18994,"Groningen, Groninger Museum",1
18995,"event: 'Aktionen ws 68/69', Staatliche Hochschule fr Bildende Knste, Brunswick, 1968-9",1
18996,"Brunswick, Staatliche Hochschule fr Bildende Knste",1
18997,"event: action, 'Joseph Beuys In Memoriam: Stromwchter - Mndungswchter', Cuxhaven, 1996",1
18998,"Cuxhaven, Grosse Hardewiek 35, Kunstverein",1
18999,"exhibition: 'Joseph Beuys: Aus dem Graphischen Werk', Overbeck Gellschaft, Lubeck, 1995",1
19000,"Lubeck, Koenigstrasse 11, Overbeck-Gesellschaft",1
19001,"exhibition: 'Joseph Beuys, Schwurhand', Galerie Tilly Haderek, 1981",1
19002,"Stuttgart, Roemerstrasse 17",1
19003,"magazine, 'Magazin Kunst'",1
19004,"exhibition: 'Der Grste', Kunstverein Bblinger, 1980",1
19005,Bblinger,1
19006,"exhibition: 'Joseph Beuys, Multiples' Galerie Ilverich, Meersbusch, 1981",1
19007,"newspaper, 'Frankfurter Rundschau'",1
19008,"exhibition: 'Heraus-forderung Tier von Beuys bis Kabakov', Stdtische Galerie, Karlsruhe, 2000",1
19009,"Karlsruhe, Prinz Max Palais, Stdtische Galerie",2
19010,"event: 'International Colloquium on experimental art', Academie der Knst, Berlin, 1973",1
19011,"Munich, Maximilianstrasse, Galerie Heiner Friedrich",1
19012,"exhibition: 'Joseph Beuys, Pflanze, Tier und Mensch', Stdtische Galerie, Villingen-Schwenningen, 2000-2001",1
19013,"Villingen-Schwenningen, Stdtische Galerie",1
19014,"exhibition: 'Joseph Beuys Die Sammlung Staeck', Stdtische Galerie, Wolfsburg, 2000",1
19015,"Wolfsburg, Schloss Wolfsburg, Stdtische Galerie",1
19016,"exhibition: 'Joseph Beuys, Tramstop, A Monument to the Future', Museum Kurhaus Cleves, 2000",1
19018,"exhibition: 'Grassello Ca (OH)2 + H20, Difesa Della Natura', Yvon Lambert, Paris, 1981",1
19019,"Paris, Yvon Lambert Gallery",1
19020,"event: Joseph Beuys, Palazzo Braschi, Rome, 1981",1
19021,"Rome, Palazzo Braschi",1
19022,"exhibition: 'Joseph Beuys, Aprovechar a las Animas', Museum of Contemporary Art, Seville, 1993",1
19023,"Seville, Santo Tomas 5, Museum of Contemporary Art",1
19024,seal,6
19025,sea lion,1
19026,"exhibition: 'Joseph Beuys, Multiplisert Kunst fra Sammlung Ulbricht, Heni-Onstad Kuntsenter, Hovikodden, 1982",1
19027,"Hovik, Heni-Onstad Kuntsenter,",2
19029,"exhibition: 'Joseph Beuys', Watari Museum of Contemporary Art, Tokyo, 1981",1
19030,"exhibition: 'Joseph Beuys, Is it about a bicycle?', Galerie Beaubourg, 1985",1
19031,"Paris, Rue de Renard 23, Galerie Beaubourg",1
19032,"Darmstadt, Hessisches Landesmuseum",6
19033,"exhibition: 'Neues Vom Gold', Galerie Van Beveren, Rotterdam, 1985",1
19034,"Rotterdam, Westersingel 30, Galerie Van Beveren",1
19035,"event: lecture, 'Joseph Beuys een Konfrontatie', Museum Boymans van Beuningen, Rotterdam, 1979",1
19036,"exhibition: 'Joseph Beuys een Konfrontatie, 137 Tekeningen', Museum Boymans van Beuningen, Rotterdam, 1979",1
19037,"exhibition: 'Joseph Beuys', Hessisches Landesmuseum, Darmstadt, 1997",1
19038,"exhibition: 'Joseph Beuys die Spte Druckgraphik', Kulturhaus, Wiesloch, 1986",1
19039,"Wiesloch, Gerbersruhstrasse 41, Kulturhaus Wiesloch",1
19040,"exhibition: 'Braendpunkt Dsseldorf - omkring Joseph Beuys', Nordjyllands Kunstmuseum, Aalborg, 1987",1
19041,"Aalborg, Nordyllands Kunstmuseum",1
19042,"exhibition: 'Joseph Beuys, The Secret Block for a Secret Person in Ireland', Kunstmuseum Basel, 1977",1
19043,"exhibition: 'Joseph Beuys', Mnchehaus - Museum of Modern Art, Goslar, 1979",1
19044,"Goslar, Mnchehaus - Museum of Modern Art",1
19045,"exhibition: 'Joseph Beuys, Ewald Matare and Eight Cologne Artists', Cologne, 2001-2002",1
19046,"Cologne, Aachener Strasse 952-958",1
19047,"exhibition: 'Joseph Beuys, 4 Bcher aus Projekt Westmensch 1958', Basel, Berlin, 1994",1
19048,"Berlin, Marx-Engels-Platz 7, Akademie-Galerie im Marstall",1
19049,"exhibition: 'Joseph Beuys, Neuerwerbungen de Sammlung Ulbricht', Stdtisches Kunstmuseum, Bonn, 1985",1
19050,"Bonn, Stdtisches Kunstmuseum",5
19051,"exhibition: 'Joseph Beuys, Arena', Hamburger Kunsthalle, 1984",1
19052,"Hamburg, Kunsthalle",2
19053,"exhibition: 'Joseph Beuys, Multiplizierte Kunst 1965-1980', Kunstmuseum Dsseldorf, 1980",1
19054,"exhibition: 'Kunst der 60er und 70er Jahre aus Bonner Privatbesitz', Kusntmuseum Bonn, 1976",1
19055,"exhibition: 'Joseph Beuys, Grafik - Objekte - Dokumentationem', Kunstgewerbemuseum Zurich, 1973",1
19056,"Zrich, Kunstgewerbemuseum",1
19057,"exhibition: 'Matar und Seine Schler', Kestner-Gesellschaft, Hanover, 1979",1
19058,"Hanover, kestnergesellschaft",3
19059,"event: symposium, '1984 - The Survival of Art?', Hochschule der Knst, Berlin, 1980",1
19060,"Berlin, Fasanenstrasse 1 , Hochschule der Knst",1
19061,"event: lecture, Joseph Beuys, Galerie Nchst St. Stephan, Vienna, 1979",1
19062,"exhibition: 'Beuys Tracce in Italia', Lucio Emilio Modern Art Agency, Naples, 1974",1
19063,"exhibition: 'Joseph Beuys, Zeichnungen 1946-1971', Museum Haus Lange, Krefeld, 1974",1
19064,"Krefeld, Wilhelmshofallee 91, Museum Haus Lange",2
19065,"exhibition: '1. Wochenend Austellung', Frankfurter Kunstverein, 1978",1
19066,"exhibition: 'Joseph Beuys, Multiplizierte Kunst', Kunstverein Braunscheweig, 1978",1
19067,"Brunswick, Lessingplatz 12 , Haus Salve Hospes",2
19068,"exhibition: 'z.B. Skulptur', Stdelsches Kunstinstitut und Stdtische Galerie, Frankfurt am Main, 1978",1
19069,"Frankfurt, Stdelsches Kunstinstitut und Stdtische Galerie",2
19070,"exhibition: 'Joseph Beuys, Multiples, 1968-1980', Stdtische Galerie, Erlangen, 1980",1
19071,"Erlangen, Marktplatz 1, Palais Stutterheim, Stdtische Galerie",1
19072,"event: symposium, 'Die Kontroverse um die Menschen Rechte', Kassel, 1977",1
19073,"Kassel, Gerhart Hauptmann Schule",1
19074,"exhibition: 'Avalanche', Kunstverein, Cologne, 1973",1
19075,"Cologne, Kunstverein",1
19076,"exhibition: 'Joseph Beuys', art intermedia, Cologne, 1971",1
19077,"Cologne, Brsseler Strasse 44, Art Intermedia",1
19078,"exhibition: 'Beuys, Sammlung Hans und Franz van der Grinten', Galeri im Taxi Palais, Innsbruck, 1970",1
19079,"Innsbruck, Galerie im Taxis Palais",1
19080,"film: John, Ole, 'Beuys, Transsibirische'",1
19081,"exhibition: 'Joseph Beuys, Einzelwerke + Zusammenhnge', Museum Haus Lange, Krefeld, 1977",1
19082,"exhibition: 'Monumente Durch Medien Ersetzen', Kunst-und Museumsverein, Wuppertal, 1976",1
19083,Wuppertal - non-specific,1
19084,"exhibition: 'Joseph Beuys' Kestner-Gesellschaft, Hannover, 1976",1
19087,"Krefeld, Karlsplatz 35, Kaiser Wilhelm Museum",3
19088,"Beuys, Joseph, 'Mensch'",1
19089,"exhibition: 'Wort und Weise', Dresdner Schloss, 1999",1
19090,"Dresden, Dresdner Schloss",1
19091,"exhibition: 'Joseph Beuys, Postcards', Museum fr Post und Kommunikation, Nuremburg, 1999-2000",1
19092,"Nuremburg, Museum of Post and Communication",1
19093,"exhibition: 'Joseph Beuys, Kleine Zeichnungen', Museum Schloss Moyland,Cleves, 1999-2000",1
19094,"Cleves, Museum Schloss Moyland",1
19095,"exhibition: 'Joseph Beuys, Wasserfarben', Stdtisches Galerie, Ravensburg, 1998",1
19096,"Ravensburg, Stdtisches Galerie",1
19097,"exhibition: 'Stefan Moses', Galerie Bartsch & Chariau, Munich, 1998",1
19098,"Munich, Galeriestrasse 2, Galerie Bartsch & Chariau",1
19099,"exhibition: 'Joseph Beuys, Posters', Plakatmuseum at Neiderheim, Emmerich, 1998",1
19101,"Emmerich, Stadttheaters Emmerich",1
19102,"exhibition: 'Joseph Beuys, Manresa, Fotos einer Fluxus Demonstration, 1966', Hessisches Landesmuseum, Darmstadt",1
19103,"event: lecture, 'Joseph Beuys', Karl Rahner Akademie, Cologne, 1996",1
19104,"Cologne, Jabachstrasse 4-8, Karl Rahner Akademie",1
19105,"exhibition: 'Joseph beuys, Kleine Zeichenungen', Stdtische Galerie Karlsruhe, 1996-97",1
19106,"concert: 'Coyote III', Tokyo, 1984",1
19107,"concert: Takehisa Kosugi, 1981",1
19108,"event: film screening, 'Konzert Coyote III', Konzerkasse Heinersdorff, Berlin, 1996",1
19109,"Berlin, Heinrich Heine Allee 22, Konzertkasse Heinersdorff",1
19110,"Paik, Naum June",1
19111,"exhibition: 'Block Beuys', Hessisches Landesmuseum, Darmstadt, 1996",1
19112,"event: film screening, 'Joseph Beuys, films and videos', New School for Social Research, New York, 1995",1
19113,"New York, West 12th Street 66, Tishman Auditorium",1
19114,"New York, Broadway 476, Thread Waxing Space",1
19115,"event: '45 ff', Dsseldorf, 1995",1
19116,"exhibition: 'Beuys und Leonardo', Fachhochschule, Munich",1
19117,"Munich, Karlstrasse 6, Fachhoschule",1
19118,"event: action, Joseph Beuys, 'Hauptstrom und Fettraum', Darmstadt, 1967",1
19119,"exhibition: 'Joseph Beuys, Eine Aktion in Darmstadt, 1967', Hessisches Landesmuseum, 1993",1
19120,"exhibition: 'Haupstrom Jupiter, Beuys und die Antike', Staatliche Museen, Kassel, 1993",1
19121,"Kassel, Schloss Wilhelmshhe, Staatliche Museen",1
19122,"exhibition: 'Beuys, Eine Innere Mongolei', Kunstammlungen, Weimar, 1993",1
19123,"Weimar, Kunstsammlungen",1
19124,"exhibition: 'Joseph Beuys', Museum for Culture, Rendsburg, 1993",1
19125,"Rendsburg, Arsenalstrasse  2-10, Museum for Culture",1
19126,"exhibition: 'Hauptstrom Jupiter, Beuys und die Antik', Munich Glyptothek, 1993",1
19127,"Munich, Konigsplatz, Glyptothek",1
19128,"exhibition: 'Joseph Beuys, Posters', Kunstmuseum, Heidenheim, 2005",1
19129,"Heidenheim, Marienstrasse 4, Kunstmuseum, Hermann Voith Galerie",1
19130,"exhibition: 'Kreuz + Zeichen', Stadtmuseum, Ratingen, 1986",1
19131,"Ratingen, Stadtmuseum",1
19132,"event: 'Joseph Beuys, Gesellschaftsmodell', Duisburg, 1981",1
19133,"Duisburg, Knig Heinrich Platz",1
19134,"event: 'Freie Herbstuni Bochum 84', Bochum, 1984",1
19135,"Bochum, Ruhr University",1
19136,"exhibition: 'Manifeste Aufbrche', Kunsthalle, Dsseldorf, 1984",1
19137,"Dsseldorf, Grabbeplatz 4, Kunsthalle",2
19138,"exhibition: 'Museum und Kirche: Religise Aspekte Moderner Kunst', Willhelm Lehmbruck Museum, Duisburg, 1991",1
19139,"Duisburg, Dsseldorfer Strasse 51, Wilhelm Lehmbruck Museum",1
19140,"exhibition: 'Joseph Beuys, Eine Innere Mongolei', Munich Residenz, 1991",1
19141,"Munich, Max Joseph Platz 3, Munich Residenz",1
19142,"organisation: Forum Claque, Baden, 1995-96",1
19143,"exhibition: 'Kunst in Europa na '68', Ghent, 1980",1
19144,"Ghent, St. Pietersplein",1
19145,"Berlin, Hamburger Bahnhof, Museum of Contemporary Art",2
19146,"exhibition: 'Joseph Beuys, Transit', Kaiser Wilhelm Museum, Krefeld, 1991-92",1
19147,"Berlin, Berlinische Galerie",1
19148,"exhibition: 'Joseph Beuys, Aprovechar a las Animas', Palacio de Los Condes de Gabia, Granada, 1993",1
19149,"Granada, Plaza los Girones, Palacio de los Condes de Gabia",1
19150,"exhibition: 'Joseph Beuys, Kleine Tekeningen', Van Reekum Museum, Apeldorn, 1995-96",1
19151,"exhibition: 'Joseph Beuys, Multiples, Graphik, Plakate, Bcher', Kolvenburg, Billerbeck, 1995",1
19152,"Billerbeck, Kolvenburg",1
19153,"event: action, Joseph Beuys, 'Raum 3, die ganze deutsche Nachkriegslyrik...', Galerie Klein, Bonn, 1981",1
19154,"exhibition: '5 Jahre Galerie Klein', Galerie Klein, Bonn, 1975",1
19155,"exhibition: 'Knstlerplakate', Projekt 8, Berlin, 2002",1
19156,"Berlin, Gendarmenmarkt, Grafenstrasse, no.36",1
19157,"Beuys, Joseph",3
19158,"exhibition: 'Joseph Beuys, Tegninger', Heni Onstad Kunstsenter, Hovik, 1985-86",1
19159,"exhibition: 'Joseph Beuys, Zeichnungen', New City Art Gallery, Linz, 1985",1
19160,"Linz, Bltenstrasse 15, New City Art Gallery",1
19161,"exhibition: 'Kreuz + Zeichen, Religise Grundlagen im Werk von Joseph Beuys', Suermondt Ludwig Museum, Aachen, 1985",1
19162,"Aachen, Wilhelmstrasse 18, Suermondt Ludwig Museum",1
19164,"exhibition: 'Joseph Beuys, Nueve Acciones fotografiadas por Ute Klophaus', Madrid, 1985",1
19165,"Madrid, Serrano 60, Sala de Exposiciones de la Fundacion Caja de Pensiones",1
19166,"exhibition: 'Global-Art-Fusion', Museum Moderner Kunst, Vienna, 1985",1
19168,"exhibition: 'Joseph Beuys', Sara Hildn Art Museum, Tampere, 1986",1
19169,"Tampere, Sara Hildn Art Museum",1
19170,"Nijmegen, Franse Plaats 3, Commanderie Van St. Jan, Nijmeegs Museum",1
19171,"exhibition: 'Joseph Beuys, Vrouwen Frauen', Nijmeegs Museum, Nijmegen, 1981",1
19172,"Gibellina, Gibellina Vechia",1
19173,"exhibition: 'Frauen und Mdchen, Zeichnungen 1947-1961', Kunstverein Ulm, 1982",1
19174,"Ulm, Kramgasse 4, Schuhhaussal",1
19175,"exhibition: 'Joseph Beuys, Tekeningen 1945-1970', Vleeshal, Middelburg, 1970",1
19176,"Middelburg, Stadhuis, Vleeshal",1
19177,"exhibition: 'Joseph Beuys, Handzeichnungen', Herzog Anton lUlrich Museum, Brunswick, 1971",1
19178,"exhibition: 'Grsse an Beuys von 199 Knstlern', Stdtisches Museum, Cleves, 1987",1
19179,"exhibition: 'Joseph Beuys, Drawings', Royal Academy of Arts, London, 1999",1
19180,"exhibition: 'Kunst=Kapital', 1994",1
19181,"exhibition: Venice Biennale, 2007",1
19182,"exhibition: 'Joseph Beuys, The Revolution is Us', Tate Liverpool, 1994",1
19183,"Liverpool, Tate Liverpool",1
19184,"exhibition: 'Rume heutiger Zeichnung', Staatliche Kunsthalle, Baden Baden, 1985",1
19185,"Baden-Baden, Staatliche Kunsthalle",1
19186,Corpus Christi,1
19187,"Beuys, Joseph, sculpture, 'Sonnenkreuz'",1
19188,"Kassel, Friedrichsplatz",1
19189,"exhibition: 'Joseph Beuys', Statens Museum of Art, Copenhagen, 1987-88",1
19190,"Copenhagen, Slvgade 48, Statens Museum of Art",1
19191,"Beuys, Joseph, drawing, 'Trance in the House of the Shamen',",1
19192,"exhibition: 'Beuys Avant Beuys', FRAC, Marseille, 1989",1
19193,"Marseille, Place Francis-Chirat 1, Fonds Rgional d'Art Contemporain",1
19194,"event: 'Joseph Beuys' Malkastenpark, Dsseldorf, 2005",1
19195,"Dsseldorf, Malkastenpark, Parkhaus",1
19196,"exhibition: 'Joseph Beuys', Galerie Heinz Holtmann, Cologne, 2005",1
19197,"Cologne, Obenmarspforten 7-11, Galerie Heinz Holtmann",1
19198,"exhibition: 'Joseph Beuys, Mensch, Nature, Kosmos', Museum of Modern Art, Passau, 1994",1
19199,"Passau, Brugasse 17, Museum of Modern Art",1
19200,"exhibition: 'Fotoausstellung zu der Aktion, Joseph Beuys: Manresa', Caritas Pirckheimer Haus, Nuremburg, 1998",1
19201,"Nuremburg, Knigstrasse 64, Caritas Pirckheimer Haus",1
19202,"pamphlet, 'Beuys Nach Mannheim'",1
19203,"exhibition: 'Die besten Flugbltter der Walt', 7 Produzentengalerie, Berlin, 1974",1
19204,"Berlin, Schaperstrasse 19, Produzentengalerie",1
19205,"event: lecture, 'Forum 3 Kassel Prof. Joseph Beuys',  People's University, Kassel, 1974",1
19206,"Kassel, William Allee 21, Volkhochschule",1
19207,"exhibition: 'Joseph Beuys, Impuls = der Mensch Dimension = der Mensch', Kunstverein, Friburg, 1975",1
19208,"Friburg, Rathausgasse 48, Schwarzen Kloster",1
19209,"exhibition: '24 Stunden', Galerie Parnass, Wuppertal, 1965",1
19210,"Wuppertal, Moltkestrasse 67, Galerie Parnass",1
19211,"exhibition: 'Borealis - Partitur - J. Beuys', Galerie Jan Wagner, Berlin, 1999",1
19212,"Berlin, Goethestrasse 73, Galerie Jan Wagner",2
19213,"exhibition: 'Joseph Beuys, Objekte - Grafik', Galerie Cuenca, Ulm, 1985",1
19214,"Houston, Sul Ross 1515, The Menil Collection",1
19215,"exhibition: 'Joseph Beuys, Actions, Vitrines, Environments', The Menil Collection, Houston, 2005",1
19216,"event: Joseph Beuys, Stadttheater, Pforzheim, 1983",1
19217,"Pforzheim, Stadttheater",1
19218,"exhibition: 'Joseph Beuys, Vitrines - Forms of the Sixties', Anthony d'Offay, London, 1983",1
19219,"exhibition: 'Joseph Beuys', Stdtisches Museum, Cleves, 1991",1
19220,"exhibition: 'Joseph Beuys', Galeria Krzysztofory, Krakow, 1987",1
19221,"Krakow, Szczepanska 2, Galerie Krysztofory",1
19222,"exhibition: 'Omaggio a Joseph Beuys', L'Isola Commune di Capri, 1988",1
19223,"exhibition: 'Joseph Beuys', Galerie Jan Wagner, Berlin, 1999",1
19224,"exhibition: 'Beuys, Inner Mongolia', Russian State Museum, St Petersburg, 1992",1
19225,"St Petersburg, Russian State Museum",1
19226,"Beuys, Joseph, installation, 'The Pack'",1
19227,"exhibition: 'Der Beuys Raum Wurde' Staatliche Museen, Kassel, 1992",1
19228,"Kassel, Schne Aussicht 1, Neue Galerie",1
19229,"exhibition: 'Joseph Beuys', Stadtgalerie, Brunsbuttel, 1992-93",1
19230,"Brunsbuttel, Stadtgalerie",1
19231,"exhibition: 'Joseph Beuys, Zeichnungen', National Gallery, Berlin, 1980",1
19232,"Berlin, Potsdamer Strasse 50, Neue National Gallery",2
19233,"exhibition: 'Joseph Beuys', Galerie Holtmann, Cologne, 1980",2
19234,"Cologne, Richartzstrasse 10",2
19236,"Bonn, Adenauerallee 7, Kunstverein",1
19237,"exhibition: 'Joseph Beuys, Multiplizierte Kunst', Wilhelm Hack Museum, Ludwigschafen, 1980",1
19238,"Ludwigschafen, Berliner Strasse 23, Wilhelm Hack Museum",1
19239,"exhibition: 'Joseph Beuys, Halbzeit', Galerie Fochem & Kleinsimlinghaus, Krefeld, 1984",1
19240,"Krefeld, Ostwall 226, Galerie Fochem & Kleinsimlinghaus",1
19241,"newspaper, Westfalen Blatt",1
19242,"exhibition: 'Joseph Beuys', Galerie Jesse, Bielefeld, 1985",1
19243,"Bielefeld, Neustdter Strasse 12, Galerie Jesse",1
19244,"exhibition: 'Joseph Beuys', Galerie Monschauer, Cologne",1
19245,"Cologne, Brsseler Strasse 9, Galerie Monschauer",1
19246,"politics: lecture, 'Joseph Beuys: Aktive Neutralitat', Rorschach, 20 Jan 1985",1
19247,"Rorschach, Stadthofsaal",1
19248,"Beuys, Joseph, 'The Shamen's House', 1959",1
19249,"exhibition: 'Joseph Beuys, Multiples', Galerie Krinzinger, Innsbruck, 1982",1
19250,"Innsbruck, Adolf Pilcher Platz, no.8, Galerie Krinzinger",1
19251,"Beuys, Joseph, drawing, 'Ice Age Animals'",1
19252,"exhibition: 'Ich Zeichne Also Bin Ich', GFK Kreisheimatmuseum, 1981",1
19253,"magazine, 'Tip'",1
19254,"exhibition: 'Joseph Beuys, Zeichnungen', Kunsthalle Bielefeld, 1980",1
19255,"Bielefeld, Artur Ladebeck Strasse, no.5, Kunsthalle",1
19256,"Beuys, Joseph, sculpture, 'Kreuz'",1
19257,wafer,1
19258,"exhibition: 'Joseph Beuys, Tafel, Objekte, Graphicken', Galerie Bernhard Link, Dsseldorf, 1990",1
19259,"Dsseldorf, Bilker Strasse 28",1
19260,"exhibition: 'Joseph Beuys', Museum der Stadt Langen, 1991",1
19261,"Langen, Museum der Stadt",1
19262,"exhibition: 'Von Ort Zu Ort, Landschaftsbilder', Kaiser Wilhelm Museum, Krefeld, 1990",1
19263,"exhibition: 'Kunst=Kapital', Kassel, 1982",1
19264,"Kassel, Karlsaue",1
19265,"exhibition: 'Joseph Beuys, Plastische Theorie', Kunstverein, Xanten, 1987",1
19266,"Xanten, Kunstkreis",1
19267,"exhibition: 'Beuys vor Beuys', Palacio Sastago, Zaragoza, 1989-1990",1
19268,"Zaragoza, Palacio de Sastago",1
19270,"Bonn, Kunsthalle",1
19271,"exhibition: 'Joseph Beuys and Jonas Hafner', Galerie Beck, Augsburg, 1984",1
19272,"Augsburg, Katzenstadel 16, Galerie Beck",1
19273,"event: 'Gesprch ber Bume', Vienna, 1983",1
19274,"Vienna, Oskar Kokoschka Platz 2",1
19275,"exhibition: 'Neue Zeichnungen', Kunstmuseum Basel, 1983",1
19276,"exhibition: 'Joseph Beuys, Difesa Della Natura', Lucrezia de Domizio, Pescara, 1984",1
19277,"Pescara, Via delle Caserme 44",1
19278,"exhibition: 'Joseph Beuys, 57 Zeichnungen', Stdtische Galerie, Frankfurt am Main, 1983",1
19279,"Beuys, Joseph, installation, 'The End of the Twentieth Century'",2
